0.006214,0.057772,-0.028746,-0.006848,-0.021695,0.040862,0.003417,-0.015363,-0.032422,-0.035439,0.062903,-0.039261,0.047392,-0.022746,0.044755,-0.017993,0.014851,-0.026604,-0.035378,0.009996,-0.026967,-0.009035,0.021818,0.021431,0.026078,0.033108,-0.044087,-0.003062,-0.005139,-0.016649,-0.032630,0.096197,0.015810,0.037037,0.029312,-0.016766,0.049262,-0.002746,0.036522,-0.031592,-0.052706,0.036429,0.031083,-0.042548,-0.052966,0.030025,-0.048323,-0.065541,0.036850,-0.033290,-0.026273,-0.027551,-0.015381,-0.003186,-0.049081,-0.028332,0.086010,-0.012210,-0.026076,0.016150,-0.017065,-0.034325,0.021710,0.024531,-0.060052,-0.012915,0.009393,-0.057038,-0.034763,-0.013160,0.003354,-0.024627,0.090444,0.035870,-0.004327,-0.046170,-0.033863,0.011785,0.000848,0.010789,0.021254,0.005241,0.029729,0.035966,0.032540,-0.000032,-0.059204,-0.015689,-0.003068,0.022728,-0.001763,0.039705,0.007620,-0.024316,0.031486,0.001611,0.016155,-0.002191,0.031320,-0.018304,-0.036860,-0.009884,0.033414,0.000918,0.031585,-0.006571,-0.020481,0.048093,-0.061379,0.032256,-0.025200,0.005110,-0.009670,-0.018550,-0.003376,0.044997,0.001359,-0.050232,-0.026766,0.044472,-0.044627,-0.013039,-0.004306,-0.070644,-0.030001,-0.027128,-0.037587,0.040579,0.027612,-0.012432,0.054219,-0.000531,0.036669,-0.047506,0.022516,0.014274,0.026780,0.030293,0.027895,-0.071496,0.009826,0.039683,0.049275,0.024928,-0.003676,-0.013016,0.001677,-0.015098,0.010274,-0.026876,0.018439,-0.057561,-0.011732,0.131079,0.022378,-0.023434,0.025980,-0.029324,-0.017376,-0.038805,-0.054026,-0.015012,0.004847,-0.014061,0.006460,-0.033695,0.005457,-0.049163,0.047449,-0.043871,-0.029843,-0.031227,-0.010446,0.006753,0.006605,-0.016846,-0.030056,-0.018141,0.014873,0.044558,0.000155,0.032416,0.081483,-0.014520,-0.004101,0.026091,-0.004400,0.013270,0.025028,-0.013134,0.067215,-0.020394,0.005036,-0.005306,0.046421,-0.008800,0.002278,0.057566,-0.033086,0.084937,0.002348
0.073845,0.013108,0.087307,0.044059,-0.002047,0.110375,-0.037747,0.035119,-0.015466,-0.015739,0.015487,-0.018735,0.002302,-0.037378,0.049973,0.060330,0.053446,-0.014426,-0.019494,0.006351,0.038271,0.006572,0.034350,-0.039842,0.022481,0.068718,-0.026723,-0.021972,-0.084990,0.112574,-0.108770,0.018137,-0.064024,0.027425,0.006440,0.054519,0.040020,-0.020781,0.074370,-0.022495,0.074971,0.069800,-0.041071,-0.063445,-0.035049,0.056161,0.014074,0.008196,-0.023852,0.030288,0.011902,-0.071250,-0.064474,0.090001,-0.047988,0.025980,0.042735,0.089801,0.082261,0.015072,0.044627,0.017047,0.014060,0.019667,0.044523,0.008214,0.017344,0.039472,0.042593,-0.002849,-0.007846,0.021860,0.014378,0.028124,0.040710,0.029376,-0.013150,0.011522,0.037678,-0.009673,0.002297,0.091028,0.022952,-0.016096,0.048948,0.023065,0.018723,-0.018253,-0.009405,0.018776,0.034841,0.004821,0.043076,0.006752,0.028178,0.010935,-0.020642,-0.059915,-0.051872,-0.045463,0.011460,-0.001267,-0.034869,-0.001212,0.040457,0.005881,-0.043338,-0.015877,0.009071,0.037701,0.100366,-0.001482,0.020849,-0.015114,0.057077,0.043236,-0.032685,0.030240,-0.013352,-0.020756,0.101094,0.017171,0.069357,0.003554,-0.004582,-0.005808,0.040455,0.070609,0.051867,0.017239,0.040040,-0.050629,-0.003603,0.043289,0.041960,-0.043970,0.045939,0.019378,0.057890,-0.052602,-0.011429,0.008645,0.047641,0.011080,0.063125,-0.004647,-0.024428,0.061095,-0.059895,0.015640,0.016173,0.034684,0.017313,0.057587,0.066344,-0.002339,0.002958,0.091879,0.047758,0.015203,-0.039629,0.028670,0.089999,0.019031,-0.051205,0.038794,0.003788,-0.050750,0.046543,-0.015464,-0.017108,-0.037664,-0.003224,-0.048070,0.063554,-0.019578,0.059302,0.061687,0.026126,0.017620,0.049648,0.039353,-0.002249,-0.080051,-0.007335,-0.004990,-0.002539,0.058391,0.064551,0.011304,0.042415,-0.026700,0.035066,0.006824,0.007055,0.013431,-0.011876,-0.013654,0.059805,-0.010544,0.043245
-0.019242,-0.045515,0.026194,-0.040451,0.006660,-0.057541,0.035520,0.016041,-0.031810,-0.060170,-0.014373,0.025200,0.014244,-0.038930,-0.027120,0.013689,0.064809,-0.046763,0.018102,-0.051866,-0.037801,-0.014550,-0.033660,-0.013128,0.037954,-0.021759,-0.028948,-0.029782,-0.003279,0.039839,-0.016347,0.026012,0.024121,-0.015922,0.035588,-0.073427,-0.022761,0.041774,-0.020928,-0.068432,-0.018226,0.004787,-0.007900,-0.131728,0.020812,0.001332,-0.003153,0.039978,-0.014740,0.025438,0.014111,-0.007720,0.063450,0.009836,-0.006821,0.021837,0.033741,0.008145,-0.030808,0.013945,-0.096290,-0.004053,-0.004077,-0.019117,0.009675,0.010320,-0.001640,-0.036926,-0.080616,-0.012526,-0.063616,0.013005,0.037228,-0.066435,-0.038326,0.015497,0.047928,0.108403,-0.060336,-0.046045,-0.051842,0.017671,-0.027282,0.016663,-0.073434,-0.137484,-0.031483,0.000338,-0.028866,-0.018448,-0.001860,0.017049,0.013671,-0.022338,0.001533,-0.000719,-0.040867,0.055735,-0.005016,-0.004825,-0.050600,-0.021328,-0.021348,-0.043405,-0.004163,0.034913,0.043116,-0.022387,0.006280,0.044107,-0.029549,-0.093566,-0.019777,-0.002284,0.044114,-0.045529,-0.013289,-0.065485,0.022671,-0.035296,-0.002978,-0.000101,-0.035375,-0.041027,-0.083645,0.035698,0.038620,-0.024390,0.042806,0.001642,0.017120,0.064290,-0.034945,0.016997,-0.010760,0.030917,0.061010,0.001330,0.017096,-0.021998,0.005924,0.069164,0.079023,-0.026166,-0.033633,0.049275,-0.024901,0.013447,0.065726,-0.022759,-0.080358,0.009736,-0.022932,-0.079626,0.002229,0.016227,-0.049596,0.048326,0.003325,0.000609,-0.021856,0.050739,0.017941,0.017338,0.016129,-0.019417,-0.010142,-0.027639,0.005081,0.010112,0.011767,-0.018474,-0.028847,0.001019,-0.042556,0.010228,0.078664,-0.006080,0.027717,0.014740,-0.045602,0.010931,-0.013158,0.023655,0.016661,-0.040951,-0.034072,-0.013029,0.029108,0.044390,0.019606,-0.060866,0.002613,-0.008637,-0.020964,-0.034668,-0.010938,-0.019096,-0.014654,0.049357,-0.017806
-0.034709,-0.091285,0.081568,0.007863,-0.074326,-0.026533,0.014824,-0.012617,-0.028061,-0.008181,0.037097,-0.091004,0.044716,-0.018059,0.032371,0.039047,0.007281,-0.003619,-0.050191,-0.002616,0.040168,-0.059229,-0.063438,-0.039543,-0.021096,-0.049390,-0.066340,-0.071519,-0.087565,-0.051347,0.022119,0.015138,-0.022424,-0.039769,0.022612,-0.034942,-0.053849,-0.042923,0.026155,0.014831,0.010337,-0.045660,-0.064012,0.021258,0.011249,-0.023557,-0.081655,-0.085018,0.033646,-0.010008,0.031838,0.005579,-0.003234,-0.055751,0.013337,-0.010373,-0.044030,0.021034,0.005327,-0.047973,-0.013195,-0.026022,-0.090999,0.042162,-0.104522,-0.045667,0.022290,-0.042917,-0.038557,-0.005466,-0.036774,-0.069214,-0.050961,-0.016383,0.043311,0.028964,-0.015087,0.017098,0.009598,-0.030228,-0.042101,0.043907,0.030818,-0.049979,-0.003931,0.023089,-0.094315,-0.052258,-0.003174,0.037857,-0.098044,-0.010463,0.034006,0.004175,0.028595,-0.000158,0.062659,-0.041118,0.016177,-0.074722,-0.071703,-0.011901,-0.014263,0.003829,-0.000321,0.051281,-0.070305,-0.039066,-0.068382,-0.023835,-0.030635,0.010392,-0.021436,0.015511,-0.019455,0.015331,-0.052145,0.047472,-0.017106,-0.050443,-0.010770,0.000788,-0.010134,-0.009535,-0.026141,0.013762,0.036504,0.024031,-0.002350,-0.039129,-0.061733,-0.000065,-0.019649,0.013870,-0.048778,0.003530,-0.081518,-0.007254,-0.014491,0.041407,-0.064118,0.056024,-0.072890,-0.020219,-0.053997,-0.017671,-0.026543,-0.008084,-0.054598,-0.033005,0.026022,-0.030546,-0.004317,-0.055545,-0.008919,-0.057369,-0.001310,-0.020694,-0.001447,-0.011404,-0.022484,-0.064370,0.019079,0.049081,-0.046660,-0.018051,0.058372,0.011383,-0.074602,-0.058529,0.021874,-0.045994,-0.027535,-0.040788,0.022548,-0.056132,-0.056715,-0.016976,0.024305,0.067396,-0.029124,0.028804,0.018202,-0.044925,0.022854,0.019371,-0.011828,-0.007233,-0.002669,0.020670,-0.053506,-0.008217,0.002239,-0.014115,-0.043453,-0.082340,-0.057828,-0.000126,-0.068453,0.044340,-0.048924
0.004772,-0.048494,0.015158,0.070825,-0.022048,0.064659,-0.028412,0.038552,-0.060996,-0.006283,-0.028763,0.010637,-0.012389,0.003601,-0.014395,-0.006752,-0.009405,0.001976,-0.018765,0.036171,-0.025539,-0.055531,-0.030251,-0.006208,0.010599,-0.027320,0.020467,-0.070027,-0.052596,0.006082,-0.025101,-0.003163,-0.018435,-0.003509,-0.025067,0.020013,-0.026068,-0.044574,0.036845,-0.040268,-0.039054,0.005666,-0.019561,0.000784,-0.001477,-0.061869,-0.019967,0.004898,-0.016262,-0.063713,0.036107,0.016139,0.016451,0.007462,-0.027161,-0.006215,0.021737,-0.005848,0.034960,0.018464,0.015077,-0.081757,0.012621,0.036709,-0.014895,-0.034843,0.001822,-0.014468,-0.043438,-0.009725,-0.029007,0.013251,-0.007667,0.035479,0.060293,0.014372,-0.027295,-0.049507,-0.021856,-0.009703,-0.018050,-0.018149,0.035260,0.065604,0.003579,0.008817,0.033538,-0.007328,0.016380,0.089486,-0.063718,-0.031068,0.007337,-0.006733,0.017410,0.055546,0.053972,0.054882,0.004328,-0.079436,-0.000983,-0.040010,0.068536,-0.002551,0.018049,-0.005006,0.015710,-0.036069,-0.039115,0.019431,0.002173,-0.004558,0.022391,-0.011733,0.017406,-0.003476,-0.035472,-0.003537,-0.017098,0.015460,0.013646,-0.022110,-0.045362,-0.016746,-0.057304,0.041408,0.003802,0.002011,-0.024947,0.009520,-0.008208,-0.005557,0.037211,0.025999,-0.007705,0.001899,-0.031392,0.027630,0.048900,0.022834,0.070519,-0.016920,0.010040,0.033400,-0.010605,0.008029,-0.009376,0.039339,0.061594,-0.030804,0.004676,0.016936,0.027814,-0.016566,-0.009547,0.009997,0.024409,0.033506,0.013442,-0.036470,-0.040642,-0.020479,0.030753,-0.026968,-0.027403,0.008832,-0.024002,0.011025,-0.006397,-0.007814,-0.011322,-0.054195,-0.003451,0.043306,0.016657,0.015299,-0.018887,-0.016571,0.051658,-0.011727,-0.061947,-0.004583,-0.004727,-0.056876,-0.060613,-0.014433,-0.064343,0.008050,-0.050645,-0.020961,0.017733,-0.048156,0.022818,0.017303,0.046661,0.011881,-0.010648,0.024226,0.026149,-0.013134,-0.009107
0.007502,0.024374,0.023115,-0.019702,-0.061710,-0.039728,0.010167,0.007041,0.025990,0.063630,0.029020,0.026966,-0.004044,0.027338,0.012120,0.083780,0.071147,0.020287,0.020969,0.003807,0.024145,-0.041359,-0.040868,0.046298,-0.005586,-0.012280,0.111096,-0.030205,-0.020793,-0.011312,0.001525,-0.014739,-0.014075,0.024826,0.010443,0.057799,0.008628,-0.010221,0.018050,-0.001146,0.024046,0.010904,-0.048632,-0.032465,-0.040779,-0.002633,-0.006576,0.017666,0.002402,-0.047731,0.023012,0.000874,-0.000824,0.048346,0.013295,-0.015777,0.096777,0.006796,-0.014511,0.066174,-0.021411,0.024195,-0.029788,0.038461,0.014896,-0.025631,-0.043315,0.056738,0.015293,0.042435,0.050252,0.002298,0.006434,-0.006915,0.018138,0.012462,0.016209,-0.039959,-0.035208,0.043798,0.023889,0.029984,0.052102,-0.010663,0.020154,-0.012349,0.026348,-0.084706,-0.014420,0.042598,-0.027135,0.041688,0.032253,-0.041476,0.006255,0.043815,0.017505,-0.023101,0.006838,-0.001211,-0.024660,-0.037754,0.062178,0.012386,-0.031199,-0.018073,-0.043399,0.030220,-0.013293,0.006780,-0.009086,-0.028926,-0.025613,0.007917,0.007786,-0.002898,-0.023189,-0.009588,-0.097354,0.075338,0.046034,0.032978,0.047025,0.016862,-0.022720,-0.094311,0.038571,0.084392,0.020515,-0.035994,-0.017363,-0.027447,0.011129,0.027596,0.025262,-0.008315,0.025970,-0.057420,-0.016395,0.041438,0.009121,-0.023405,-0.012334,-0.046810,0.016048,-0.042386,-0.047016,-0.007043,-0.013837,-0.074949,0.060934,-0.010323,-0.001945,-0.025803,-0.010014,0.075004,-0.042563,-0.001760,0.029003,0.054011,-0.011684,0.022509,0.017684,0.007390,0.046834,0.007316,0.077592,-0.003418,0.019364,0.031732,-0.038494,-0.080707,0.034272,0.062749,0.042601,0.053119,0.047594,0.006699,-0.003050,0.003257,-0.028630,0.001082,0.048466,-0.024801,-0.038049,0.051221,0.060030,-0.026480,0.030186,0.043854,0.020148,-0.021029,0.019703,-0.001998,0.062780,0.068868,0.041068,0.031736,0.058456,0.016717,0.023096
-0.002010,-0.007233,0.008044,0.001417,-0.015943,-0.061227,0.009367,-0.005070,0.021699,-0.057487,0.006611,0.012511,-0.053097,0.060302,-0.032334,-0.090875,-0.020164,-0.003468,-0.020132,-0.016088,-0.051902,-0.030524,0.050220,-0.043395,0.018513,-0.005478,-0.125776,-0.046002,-0.028208,0.049029,-0.058528,-0.014496,0.026232,-0.016815,-0.025180,0.013416,0.010761,-0.064545,-0.002080,-0.049034,0.013698,0.046955,-0.017962,0.034853,0.006538,-0.013987,-0.049329,-0.067563,-0.020706,-0.036910,-0.028192,-0.041960,0.000634,-0.022377,-0.080906,-0.007436,-0.035107,0.017775,-0.043642,0.031600,0.051646,0.043621,0.040321,0.046436,-0.001678,-0.076007,0.027747,0.038526,-0.013874,-0.107816,-0.034796,-0.014958,-0.015918,-0.003205,0.008269,-0.022072,-0.058944,-0.000148,-0.000975,-0.040824,-0.046413,-0.006253,-0.058838,0.030194,0.015136,-0.036721,-0.102310,-0.029541,-0.062113,0.002382,0.009603,0.001595,0.022967,-0.020060,0.039286,-0.025191,-0.034185,0.009820,0.021105,-0.040339,-0.014516,-0.035210,0.019244,-0.039492,-0.068852,0.006143,0.003274,-0.017565,-0.066111,0.018294,0.022708,-0.015304,-0.016787,-0.017341,-0.004761,0.026470,-0.037259,-0.025163,-0.010339,0.019429,-0.078828,-0.040851,-0.001345,-0.019794,-0.009661,-0.036078,-0.043706,-0.070657,-0.006486,0.001838,-0.031437,-0.061604,-0.028112,-0.037231,0.008081,0.040961,-0.064493,-0.037633,0.011185,0.036972,-0.071074,-0.012018,0.005759,-0.040948,-0.032390,0.019500,-0.027562,-0.009334,0.017906,-0.011686,0.006464,-0.015587,0.001504,0.013762,-0.058545,-0.015278,0.021518,-0.049796,0.013540,0.003235,0.013681,-0.042090,-0.036692,-0.041727,-0.017184,-0.002561,-0.004599,0.013839,-0.027078,0.001269,-0.013128,-0.031696,-0.044257,0.044689,-0.049686,-0.019949,-0.067783,-0.028200,-0.040255,-0.048004,-0.047094,0.044260,-0.015808,0.030764,0.031239,0.003134,-0.038060,-0.005733,-0.056597,0.007227,0.039632,-0.029310,-0.012757,-0.007391,-0.034201,0.033125,0.029891,-0.023788,-0.027248,-0.059173,-0.048587
-0.037745,0.021515,0.054646,0.028553,0.004603,-0.008260,-0.038067,0.096877,-0.011692,-0.039964,-0.030489,0.009756,-0.015650,-0.002656,-0.043576,-0.007016,0.018902,-0.000966,0.004432,0.112018,0.011363,0.034788,-0.046503,0.006204,-0.077508,0.028548,0.000348,0.007645,-0.008031,0.008907,-0.101859,0.000517,0.019002,0.043191,0.004969,0.000034,0.026682,-0.003461,0.039100,-0.049430,-0.020503,0.063475,-0.085738,-0.017767,-0.092095,-0.010945,-0.069908,-0.046695,-0.017719,0.014868,0.005445,-0.035965,-0.028870,0.016414,0.042748,0.008944,-0.060137,0.045667,0.077422,0.013476,0.070685,0.031853,0.005078,0.028826,0.032425,0.002913,-0.045086,0.038413,-0.032635,0.067861,-0.009757,0.055094,0.039781,0.023152,0.002276,0.023202,0.036007,-0.050350,-0.025393,0.022497,0.013088,-0.050791,0.028259,-0.029142,-0.034782,0.042037,-0.046908,0.062453,-0.019816,0.013866,0.004424,-0.003476,-0.000054,-0.040316,0.001528,-0.005263,0.090016,0.003651,0.079441,-0.020817,-0.068255,-0.052781,0.123578,-0.055876,0.008920,-0.022358,-0.108143,-0.009742,-0.081737,-0.018915,0.007321,-0.052683,0.045078,0.100773,0.088558,0.006996,-0.029036,-0.015215,-0.024853,-0.020645,-0.049243,-0.075110,-0.012858,0.014572,-0.079251,-0.060502,-0.053212,-0.030773,-0.027641,0.012347,-0.037787,-0.008876,-0.102019,0.015057,-0.006166,0.037081,0.016642,-0.036946,-0.012718,-0.066655,0.035230,-0.098721,-0.045127,0.040539,-0.053597,0.049526,-0.006434,0.001765,0.061480,-0.020866,-0.054671,0.096103,-0.028160,0.094836,0.094362,0.033041,0.026550,-0.057996,0.056114,0.018591,-0.026731,-0.010350,0.008092,-0.056146,-0.063442,0.019383,-0.054163,-0.049455,-0.043534,-0.059975,-0.093943,-0.035408,-0.040017,-0.011174,0.011550,-0.058550,-0.072447,0.000156,-0.020644,-0.026977,0.020656,0.112173,-0.075174,0.058860,0.029786,-0.023958,0.014740,0.002985,-0.001038,-0.030537,0.048923,-0.073029,0.049253,0.028507,-0.002902,-0.022725,0.007551,-0.006243,-0.010013,0.021188,-0.015475
-0.012978,-0.011507,0.003119,0.003602,0.065880,-0.014167,0.000396,-0.042489,-0.024668,-0.015728,0.009468,0.016119,0.063891,0.016570,-0.015484,-0.019290,0.041164,0.020476,0.004103,0.056698,-0.024094,0.000321,0.041461,-0.048927,-0.013949,-0.036195,0.002762,0.050949,0.025749,-0.000715,0.005104,-0.001687,-0.006887,0.027610,-0.002620,-0.021468,-0.038346,0.016061,-0.053451,-0.033029,0.050980,-0.019664,-0.010822,-0.000141,0.040577,0.006985,0.060821,0.075377,0.008397,-0.014186,-0.071897,-0.004356,-0.008967,0.041094,-0.013488,0.086693,0.068908,-0.033391,-0.094353,-0.033865,-0.010911,-0.001322,-0.071816,-0.060138,-0.001104,-0.001050,-0.026627,0.017829,-0.026085,-0.002276,0.019223,0.054902,-0.030496,-0.016975,-0.040238,-0.025206,0.004126,-0.001458,0.005356,0.088996,0.066240,0.012685,-0.026879,-0.035151,-0.012853,-0.035471,-0.024487,0.019034,-0.032429,-0.038947,0.003758,-0.064264,-0.013345,0.004721,0.062813,0.050162,0.068410,0.007970,-0.033227,-0.009645,0.023743,0.044518,-0.006311,0.117586,0.052988,0.013461,0.045639,0.009995,0.035925,0.071161,0.015137,-0.028111,-0.014121,-0.014868,-0.002051,0.058746,-0.001792,-0.078417,0.029270,-0.028973,-0.004338,-0.017756,0.092092,-0.007114,-0.044876,-0.005196,-0.027477,0.028313,-0.048510,0.016155,0.015112,0.044922,-0.031520,-0.029245,0.011242,0.013815,0.037342,-0.003616,-0.019226,0.000405,-0.000438,-0.078501,0.001402,-0.016583,-0.004530,0.030966,0.021736,-0.031922,0.010969,0.051082,0.003668,0.014594,0.046561,0.028623,-0.051672,-0.043759,-0.032288,0.028192,0.001436,-0.043063,-0.014913,0.008608,-0.052289,0.000713,0.086731,-0.012270,0.008839,0.001135,-0.053221,0.000760,0.026970,-0.058551,0.030423,0.050232,-0.059811,0.096175,0.032567,-0.012703,-0.031280,0.098381,0.057698,0.015414,0.032460,-0.023839,-0.056085,0.036506,0.033269,-0.005015,-0.013259,0.003352,0.071885,-0.048329,-0.002700,-0.008550,0.009585,0.059673,0.037176,-0.025073,0.095697,-0.029858,0.011773
0.111778,-0.124863,-0.036902,-0.002935,-0.088293,0.076698,0.083965,-0.034428,-0.107032,-0.024314,0.033242,-0.234544,-0.039326,-0.153641,0.135034,-0.020173,0.025230,-0.059457,0.018703,-0.087111,-0.037934,-0.038781,0.011435,-0.032417,-0.008989,-0.065906,0.053720,-0.083058,-0.084477,-0.015743,0.038592,0.064693,-0.095596,0.022258,-0.002560,-0.128852,-0.170030,0.033502,-0.046817,0.071165,0.060417,-0.212619,-0.126884,0.080788,-0.019737,-0.135529,-0.152085,-0.161649,0.049593,-0.020025,-0.020327,0.015134,0.056943,0.000152,-0.010022,-0.155779,-0.036465,-0.100427,-0.199637,0.044721,-0.029388,0.069679,-0.119447,-0.020145,-0.169630,0.010374,-0.188153,-0.012504,0.072249,-0.034656,-0.140665,-0.012321,-0.086152,-0.072446,0.031520,-0.112348,-0.025960,0.056144,0.002113,-0.135008,-0.148344,-0.009930,-0.044751,0.025274,0.102117,0.052503,-0.039708,-0.078724,-0.056827,0.049301,-0.094820,-0.082132,0.109988,-0.038628,0.130300,-0.001599,-0.037353,0.052711,0.106558,-0.060299,-0.126532,0.029346,-0.023361,-0.063554,0.015618,0.060839,0.032757,0.100721,-0.039008,-0.102380,-0.228852,0.032289,-0.007168,-0.009308,0.071624,-0.051737,-0.048854,0.053228,-0.020402,0.017394,-0.071015,0.006447,-0.066445,-0.206680,0.003541,0.044061,-0.053071,0.013766,0.004454,-0.130110,-0.095363,0.038917,0.052530,0.099316,-0.171886,0.053113,-0.069682,-0.028400,-0.084626,-0.060511,-0.042031,-0.079209,-0.008802,-0.078446,-0.067465,-0.245218,0.013087,-0.082418,-0.140723,-0.044836,0.063636,0.008369,0.007738,-0.081953,-0.029888,-0.039457,0.030371,0.021827,-0.023883,0.062942,0.085108,-0.045377,-0.088190,-0.052187,-0.010560,-0.000403,0.048681,-0.035017,-0.009027,0.027845,0.067073,0.034196,-0.049667,-0.033436,-0.057616,-0.050348,-0.136591,-0.135349,-0.096356,-0.030879,-0.051188,-0.076643,0.022019,-0.256015,-0.114572,0.118287,0.062985,0.055849,-0.211656,0.087550,-0.194185,0.012473,0.053331,-0.054057,-0.039390,-0.149600,0.012601,0.002265,-0.089670,-0.018565,-0.086496
